seed,method,split,n,task_success,ci95_task_success,unsafe_commit_rate,ci95_unsafe_commit_rate,disagreement_family_accuracy,ci95_disagreement_family_accuracy,useful_disagreement_recall,ci95_useful_disagreement_recall,noise_false_alarm_rate,ci95_noise_false_alarm_rate,protocol_cost,ci95_protocol_cost,planning_regret_to_oracle,ci95_planning_regret_to_oracle,robust_utility,ci95_robust_utility,intervention_rate,ci95_intervention_rate,deployment_coverage,ci95_deployment_coverage
8,information_gain_probe_policy,controller_instability_shift,48,0.541226,0.014523,0.144012,0.017416,0.423611,0.056679,0.197917,0.079409,0.031250,0.023132,0.169332,0.011774,0.401082,0.056882,0.105104,0.051515,0.343750,0.073049,0.996528,0.006806
8,information_gain_probe_policy,goal_ambiguity_shift,48,0.556934,0.016586,0.122978,0.016444,0.413194,0.053264,0.277778,0.102165,0.034722,0.029111,0.191804,0.013644,0.357130,0.055529,0.151355,0.052436,0.489583,0.086672,0.996528,0.006806
8,information_gain_probe_policy,model_misspecification_shift,48,0.549206,0.013575,0.132975,0.014918,0.437500,0.058053,0.239583,0.084740,0.024306,0.023804,0.181109,0.011882,0.378010,0.050356,0.129885,0.047198,0.423611,0.074683,1.000000,0.000000
8,information_gain_probe_policy,nominal_disagreement,48,0.562088,0.018365,0.166403,0.019424,0.531250,0.048296,0.020833,0.015759,0.000000,0.000000,0.119304,0.002602,0.451303,0.065697,0.111724,0.061197,0.031250,0.018598,0.996528,0.006806
8,information_gain_probe_policy,ood_action_shift,48,0.553318,0.014157,0.139190,0.017244,0.465278,0.059130,0.229167,0.080573,0.017361,0.014556,0.170415,0.011524,0.387853,0.056360,0.127810,0.051263,0.357639,0.073426,1.000000,0.000000
8,information_gain_probe_policy,rare_adversarial_shift,48,0.516347,0.010379,0.086441,0.009320,0.378472,0.056496,0.399306,0.128572,0.184028,0.092906,0.268005,0.006734,0.318330,0.029454,0.137808,0.025829,0.909722,0.038855,0.996528,0.006806
8,information_gain_probe_policy,sensor_noise_shift,48,0.559205,0.015084,0.138086,0.017781,0.451389,0.056679,0.232639,0.087936,0.006944,0.009522,0.169164,0.012727,0.388994,0.057758,0.137001,0.053262,0.354167,0.082316,1.000000,0.000000
8,mean_ensemble_policy,combined_disagreement_stress,48,0.445058,0.023983,0.198632,0.023652,0.020833,0.015759,0.000000,0.000000,0.003472,0.006806,0.032091,0.005835,0.507196,0.075983,-0.028910,0.072058,0.065972,0.031875,0.934028,0.031875
8,mean_ensemble_policy,controller_instability_shift,48,0.506504,0.018700,0.195055,0.021995,0.027778,0.022462,0.000000,0.000000,0.000000,0.000000,0.020638,0.001251,0.445274,0.070442,0.062173,0.066393,0.003472,0.006806,0.996528,0.006806
8,mean_ensemble_policy,goal_ambiguity_shift,48,0.504235,0.023982,0.192200,0.023685,0.024306,0.016817,0.000000,0.000000,0.000000,0.000000,0.023151,0.003152,0.449087,0.077135,0.061371,0.075059,0.017361,0.017506,0.982639,0.017506
8,mean_ensemble_policy,model_misspecification_shift,48,0.499582,0.021578,0.196492,0.023107,0.024306,0.021726,0.000000,0.000000,0.000000,0.000000,0.021881,0.002084,0.459474,0.074145,0.049691,0.071772,0.010417,0.011534,0.989583,0.011534
8,mean_ensemble_policy,nominal_disagreement,48,0.558428,0.018902,0.172054,0.020773,0.010417,0.011534,0.000000,0.000000,0.000000,0.000000,0.020000,0.000000,0.399113,0.067748,0.165910,0.064356,0.000000,0.000000,1.000000,0.000000
8,mean_ensemble_policy,ood_action_shift,48,0.512386,0.018769,0.192591,0.022410,0.041667,0.024797,0.000000,0.000000,0.000000,0.000000,0.020645,0.001264,0.443451,0.071493,0.073471,0.067176,0.003472,0.006806,0.996528,0.006806
8,mean_ensemble_policy,rare_adversarial_shift,48,0.393634,0.027557,0.193337,0.023868,0.003472,0.006806,0.000000,0.000000,0.024306,0.019427,0.045331,0.008226,0.551076,0.073944,-0.093993,0.071316,0.138889,0.044924,0.861111,0.044924
8,mean_ensemble_policy,sensor_noise_shift,48,0.521695,0.018744,0.186095,0.021190,0.045139,0.025250,0.000000,0.000000,0.000000,0.000000,0.021268,0.001739,0.431514,0.068608,0.095872,0.064563,0.006944,0.009522,0.993056,0.009522
8,oracle_disagreement_type,combined_disagreement_stress,48,0.646187,0.033093,0.079385,0.003146,1.000000,0.000000,0.750000,0.123796,0.000000,0.000000,0.169234,0.019432,0.124315,0.031587,0.353077,0.034037,0.750000,0.123796,1.000000,0.000000
8,oracle_disagreement_type,controller_instability_shift,48,0.671210,0.030641,0.071585,0.003299,1.000000,0.000000,0.750000,0.123796,0.000000,0.000000,0.165941,0.018865,0.108620,0.028981,0.397565,0.032113,0.750000,0.123796,1.000000,0.000000
8,oracle_disagreement_type,goal_ambiguity_shift,48,0.678908,0.028709,0.070350,0.002738,1.000000,0.000000,0.750000,0.123796,0.000000,0.000000,0.165166,0.018731,0.099963,0.028736,0.408522,0.029897,0.750000,0.123796,1.000000,0.000000
8,oracle_disagreement_type,model_misspecification_shift,48,0.673500,0.030147,0.071934,0.003405,1.000000,0.000000,0.750000,0.123796,0.000000,0.000000,0.164972,0.018698,0.108130,0.028767,0.399765,0.031355,0.750000,0.123796,1.000000,0.000000
8,oracle_disagreement_type,nominal_disagreement,48,0.716138,0.026593,0.059981,0.002714,1.000000,0.000000,0.750000,0.123796,0.000000,0.000000,0.156253,0.017199,0.088223,0.024858,0.474804,0.028537,0.750000,0.123796,1.000000,0.000000
8,oracle_disagreement_type,ood_action_shift,48,0.679726,0.029681,0.069617,0.002838,1.000000,0.000000,0.750000,0.123796,0.000000,0.000000,0.163809,0.018498,0.103761,0.027856,0.411902,0.030423,0.750000,0.123796,1.000000,0.000000
8,oracle_disagreement_type,rare_adversarial_shift,48,0.625567,0.035377,0.085285,0.004099,1.000000,0.000000,0.750000,0.123796,0.000000,0.000000,0.172334,0.019967,0.138832,0.033305,0.317305,0.035932,0.750000,0.123796,1.000000,0.000000
8,oracle_disagreement_type,sensor_noise_shift,48,0.686720,0.029563,0.067642,0.002860,1.000000,0.000000,0.750000,0.123796,0.000000,0.000000,0.162259,0.018231,0.101668,0.027982,0.424326,0.031460,0.750000,0.123796,1.000000,0.000000
8,recovery_first_policy,combined_disagreement_stress,48,0.691181,0.029118,0.079396,0.010461,0.250000,0.051467,0.114583,0.087080,0.111111,0.064761,0.194943,0.013121,0.131345,0.034540,0.371646,0.037246,0.704861,0.079756,0.961806,0.024296
8,recovery_first_policy,controller_instability_shift,48,0.729646,0.031567,0.079573,0.010059,0.177083,0.049981,0.125000,0.094551,0.079861,0.046635,0.182311,0.014701,0.103892,0.034717,0.426969,0.038971,0.649306,0.092906,1.000000,0.000000
8,recovery_first_policy,goal_ambiguity_shift,48,0.709058,0.031943,0.093083,0.011986,0.201389,0.046604,0.121528,0.092139,0.041667,0.024797,0.163798,0.016589,0.139524,0.041746,0.389617,0.043843,0.534722,0.105637,1.000000,0.000000
8,recovery_first_policy,model_misspecification_shift,48,0.723940,0.031079,0.082853,0.010734,0.177083,0.048051,0.125000,0.094551,0.076389,0.046604,0.177689,0.014385,0.114999,0.036277,0.416517,0.040498,0.625000,0.092016,0.996528,0.006806
8,recovery_first_policy,nominal_disagreement,48,0.719360,0.035151,0.093912,0.013326,0.194444,0.041646,0.118056,0.089651,0.017361,0.017506,0.144442,0.017056,0.165445,0.045879,0.411644,0.050579,0.444444,0.117255,1.000000,0.000000
8,recovery_first_policy,ood_action_shift,48,0.720558,0.030950,0.084847,0.010181,0.218750,0.053412,0.121528,0.092139,0.048611,0.030693,0.170895,0.015441,0.124138,0.034781,0.413505,0.038399,0.586806,0.099661,0.996528,0.006806
8,recovery_first_policy,rare_adversarial_shift,48,0.610111,0.041986,0.069478,0.010335,0.142361,0.040091,0.100694,0.080052,0.156250,0.081612,0.211498,0.010595,0.203994,0.049071,0.276364,0.052521,0.777778,0.062532,0.850694,0.052594
8,recovery_first_policy,sensor_noise_shift,48,0.700688,0.032746,0.098176,0.012547,0.215278,0.045577,0.107639,0.082811,0.027778,0.017758,0.153251,0.015975,0.166313,0.042449,0.377424,0.046236,0.479167,0.104133,1.000000,0.000000
8,risk_bounded_typed_disagreement_protocol_v5,combined_disagreement_stress,48,0.613632,0.025051,0.099565,0.008664,0.562500,0.057233,0.600694,0.109065,0.010417,0.011534,0.213254,0.017370,0.232081,0.030204,0.245311,0.030149,0.638889,0.107578,1.000000,0.000000
8,risk_bounded_typed_disagreement_protocol_v5,controller_instability_shift,48,0.604250,0.018064,0.123042,0.011279,0.559028,0.060342,0.388889,0.079811,0.000000,0.000000,0.176659,0.012471,0.296288,0.038002,0.209897,0.034684,0.416667,0.083669,1.000000,0.000000
8,risk_bounded_typed_disagreement_protocol_v5,goal_ambiguity_shift,48,0.605410,0.015573,0.119142,0.014417,0.576389,0.058324,0.454861,0.100488,0.000000,0.000000,0.183911,0.015736,0.293926,0.043293,0.214559,0.039217,0.458333,0.099903,1.000000,0.000000
8,risk_bounded_typed_disagreement_protocol_v5,model_misspecification_shift,48,0.601725,0.017377,0.121163,0.014190,0.579861,0.051457,0.440972,0.091495,0.000000,0.000000,0.181447,0.013938,0.299741,0.043843,0.208154,0.040442,0.454861,0.092651,1.000000,0.000000
8,risk_bounded_typed_disagreement_protocol_v5,nominal_disagreement,48,0.593983,0.014351,0.147939,0.016855,0.635417,0.058079,0.149306,0.048864,0.000000,0.000000,0.135040,0.006617,0.389038,0.054227,0.173989,0.050407,0.149306,0.048864,1.000000,0.000000
8,risk_bounded_typed_disagreement_protocol_v5,ood_action_shift,48,0.595608,0.018731,0.130130,0.015402,0.576389,0.049555,0.371528,0.087125,0.000000,0.000000,0.169960,0.013506,0.325314,0.047063,0.190349,0.044417,0.371528,0.087125,1.000000,0.000000
8,risk_bounded_typed_disagreement_protocol_v5,rare_adversarial_shift,48,0.583178,0.024713,0.114001,0.011276,0.496528,0.048133,0.559028,0.106764,0.020833,0.018518,0.210494,0.016658,0.271108,0.034074,0.185030,0.032701,0.607639,0.100840,1.000000,0.000000
8,risk_bounded_typed_disagreement_protocol_v5,sensor_noise_shift,48,0.602101,0.013771,0.124298,0.013383,0.572917,0.057465,0.395833,0.086244,0.000000,0.000000,0.174143,0.013224,0.319249,0.040123,0.206746,0.036570,0.402778,0.085256,1.000000,0.000000
8,robust_mpc_fallback,combined_disagreement_stress,48,0.616659,0.026490,0.108427,0.011841,0.159722,0.042350,0.211806,0.106431,0.059028,0.041823,0.158708,0.012757,0.221243,0.041249,0.260914,0.041095,0.565972,0.096158,0.972222,0.020247
8,robust_mpc_fallback,controller_instability_shift,48,0.652914,0.029340,0.104611,0.012708,0.218750,0.039095,0.232639,0.116204,0.069444,0.038702,0.151753,0.012315,0.195798,0.045680,0.316542,0.046183,0.538194,0.099304,1.000000,0.000000
8,robust_mpc_fallback,goal_ambiguity_shift,48,0.650791,0.027130,0.108858,0.011621,0.156250,0.042847,0.225694,0.113215,0.031250,0.026913,0.144316,0.012799,0.203401,0.044622,0.310283,0.043119,0.479167,0.102762,1.000000,0.000000
8,robust_mpc_fallback,model_misspecification_shift,48,0.656371,0.030386,0.103531,0.012246,0.208333,0.045099,0.246528,0.122254,0.055556,0.034158,0.151226,0.012880,0.191246,0.046269,0.322744,0.046044,0.538194,0.104412,1.000000,0.000000
8,robust_mpc_fallback,nominal_disagreement,48,0.662815,0.029195,0.108112,0.013806,0.253472,0.048622,0.218750,0.109678,0.006944,0.009522,0.126210,0.013495,0.231767,0.048277,0.336622,0.050099,0.361111,0.117658,1.000000,0.000000
8,robust_mpc_fallback,ood_action_shift,48,0.659502,0.030626,0.101607,0.011514,0.170139,0.045088,0.246528,0.122254,0.034722,0.021658,0.148495,0.013124,0.189436,0.044298,0.332021,0.045050,0.520833,0.107266,1.000000,0.000000
8,robust_mpc_fallback,rare_adversarial_shift,48,0.598575,0.031285,0.091197,0.009601,0.138889,0.041646,0.222222,0.111465,0.135417,0.071246,0.185917,0.009769,0.212273,0.040548,0.248703,0.038824,0.736111,0.069347,0.913194,0.033678
8,robust_mpc_fallback,sensor_noise_shift,48,0.636717,0.028923,0.114941,0.013804,0.159722,0.044528,0.201389,0.102915,0.017361,0.017506,0.134161,0.013086,0.241630,0.047896,0.289169,0.049229,0.406250,0.109137,0.996528,0.006806
8,typed_disagreement_protocol_v4,combined_disagreement_stress,48,0.599734,0.028234,0.077310,0.004341,0.493056,0.052340,0.652778,0.113358,0.048611,0.030693,0.222545,0.015459,0.213452,0.033549,0.263939,0.033729,0.770833,0.098532,0.954861,0.025250
8,typed_disagreement_protocol_v4,controller_instability_shift,48,0.648681,0.026950,0.077500,0.007174,0.527778,0.056155,0.652778,0.118659,0.020833,0.018518,0.209278,0.017272,0.176027,0.032035,0.330158,0.034539,0.704861,0.115592,0.993056,0.009522
8,typed_disagreement_protocol_v4,goal_ambiguity_shift,48,0.657008,0.024057,0.077032,0.005336,0.520833,0.056400,0.680556,0.117859,0.013889,0.013170,0.209052,0.016831,0.167284,0.029985,0.341201,0.030424,0.708333,0.114052,1.000000,0.000000
8,typed_disagreement_protocol_v4,model_misspecification_shift,48,0.651904,0.025236,0.078114,0.006989,0.486111,0.061387,0.656250,0.119284,0.024306,0.019427,0.207174,0.016547,0.173628,0.031312,0.334267,0.033046,0.711806,0.112060,0.996528,0.006806
8,typed_disagreement_protocol_v4,nominal_disagreement,48,0.691093,0.025140,0.073708,0.010927,0.642361,0.041254,0.621528,0.137806,0.000000,0.000000,0.188245,0.018603,0.165862,0.035889,0.397164,0.038795,0.628472,0.137290,1.000000,0.000000
8,typed_disagreement_protocol_v4,ood_action_shift,48,0.659733,0.024812,0.075315,0.006286,0.555556,0.060220,0.677083,0.119680,0.024306,0.021726,0.207692,0.016578,0.167007,0.029514,0.348656,0.031124,0.718750,0.111813,1.000000,0.000000
8,typed_disagreement_protocol_v4,rare_adversarial_shift,48,0.531002,0.027433,0.073986,0.007517,0.447917,0.050686,0.531250,0.099026,0.114583,0.063896,0.236154,0.011858,0.281475,0.034810,0.174662,0.036839,0.815972,0.072941,0.871528,0.039196
8,typed_disagreement_protocol_v4,sensor_noise_shift,48,0.664950,0.025205,0.076213,0.005988,0.569444,0.065125,0.673611,0.117909,0.010417,0.015088,0.202737,0.016492,0.170629,0.030416,0.355366,0.032811,0.687500,0.114517,1.000000,0.000000
8,uncertainty_aware_mppi,combined_disagreement_stress,48,0.634109,0.033225,0.113298,0.013224,0.309028,0.053264,0.250000,0.121871,0.038194,0.032608,0.158354,0.014387,0.207192,0.050719,0.274005,0.050366,0.534722,0.112152,1.000000,0.000000
8,uncertainty_aware_mppi,controller_instability_shift,48,0.646778,0.032011,0.109339,0.013430,0.343750,0.048051,0.243056,0.120685,0.024306,0.019427,0.149207,0.014622,0.208747,0.048575,0.301789,0.049669,0.475694,0.117520,1.000000,0.000000
8,uncertainty_aware_mppi,goal_ambiguity_shift,48,0.644015,0.032929,0.115575,0.015327,0.329861,0.048133,0.246528,0.118721,0.010417,0.011534,0.141208,0.015729,0.221742,0.055505,0.290904,0.055206,0.413194,0.126439,1.000000,0.000000
8,uncertainty_aware_mppi,model_misspecification_shift,48,0.644815,0.034363,0.113081,0.015284,0.315972,0.052594,0.253472,0.123410,0.017361,0.020027,0.145001,0.015827,0.217838,0.055133,0.294536,0.055599,0.444444,0.128053,1.000000,0.000000
8,uncertainty_aware_mppi,nominal_disagreement,48,0.672347,0.034576,0.103684,0.016167,0.343750,0.046040,0.250000,0.123796,0.000000,0.000000,0.132781,0.015814,0.216802,0.055707,0.351295,0.058782,0.375000,0.138409,1.000000,0.000000
8,uncertainty_aware_mppi,ood_action_shift,48,0.644414,0.035515,0.114113,0.016370,0.315972,0.052594,0.250000,0.121871,0.017361,0.017506,0.141381,0.016061,0.225761,0.057728,0.294399,0.058794,0.420139,0.130851,1.000000,0.000000
8,uncertainty_aware_mppi,rare_adversarial_shift,48,0.642000,0.027492,0.103628,0.009079,0.250000,0.052378,0.250000,0.116716,0.079861,0.043486,0.178020,0.011335,0.169893,0.036323,0.289405,0.034974,0.663194,0.085065,1.000000,0.000000
8,uncertainty_aware_mppi,sensor_noise_shift,48,0.644933,0.032794,0.114045,0.015194,0.256944,0.043452,0.232639,0.115797,0.010417,0.011534,0.138043,0.014829,0.233188,0.053271,0.297403,0.054794,0.399306,0.123314,1.000000,0.000000
8,variance_threshold_abstention,combined_disagreement_stress,48,0.165590,0.025544,0.017104,0.004971,0.118056,0.036339,0.010417,0.015088,0.211806,0.106875,0.207760,0.005349,0.674449,0.032470,-0.196985,0.031640,0.934028,0.030354,0.184028,0.041539
8,variance_threshold_abstention,controller_instability_shift,48,0.307991,0.044512,0.093839,0.017743,0.135417,0.040870,0.000000,0.000000,0.048611,0.038855,0.125963,0.014936,0.596424,0.072057,-0.089755,0.068195,0.472222,0.081570,0.531250,0.082334
8,variance_threshold_abstention,goal_ambiguity_shift,48,0.262155,0.041182,0.071975,0.015475,0.128472,0.037970,0.003472,0.006806,0.076389,0.045577,0.145566,0.013728,0.633864,0.065476,-0.124891,0.062914,0.579861,0.075334,0.423611,0.074047
8,variance_threshold_abstention,model_misspecification_shift,48,0.265222,0.039656,0.076976,0.013811,0.156250,0.036917,0.000000,0.000000,0.069444,0.044395,0.141136,0.013644,0.633365,0.063185,-0.125142,0.059328,0.555556,0.074920,0.444444,0.074920
8,variance_threshold_abstention,nominal_disagreement,48,0.549506,0.020849,0.168994,0.020670,0.190972,0.046635,0.000000,0.000000,0.000000,0.000000,0.043153,0.002644,0.420105,0.069244,0.143693,0.065300,0.017361,0.014556,0.982639,0.014556
8,variance_threshold_abstention,ood_action_shift,48,0.306653,0.042629,0.091170,0.018371,0.131944,0.047608,0.000000,0.000000,0.041667,0.026637,0.126691,0.014553,0.603331,0.072293,-0.087257,0.067312,0.475694,0.079607,0.524306,0.079607
8,variance_threshold_abstention,rare_adversarial_shift,48,0.292246,0.043601,0.021148,0.004599,0.090278,0.030693,0.031250,0.025094,0.250000,0.123796,0.215980,0.001347,0.498340,0.050854,-0.042203,0.050056,1.000000,0.000000,0.378472,0.068596
8,variance_threshold_abstention,sensor_noise_shift,48,0.302645,0.043120,0.084291,0.012423,0.131944,0.036339,0.000000,0.000000,0.038194,0.027919,0.129783,0.013629,0.608515,0.073287,-0.082115,0.068193,0.493056,0.074683,0.506944,0.074683
8,worldbench_diagnostic_probe,combined_disagreement_stress,48,0.531699,0.010331,0.079303,0.010417,0.437500,0.056400,0.381944,0.135458,0.236111,0.117457,0.271010,0.003767,0.309866,0.032506,0.167526,0.028918,0.968750,0.018598,1.000000,0.000000
8,worldbench_diagnostic_probe,controller_instability_shift,48,0.554655,0.014171,0.100664,0.019415,0.454861,0.048378,0.375000,0.138409,0.152778,0.095711,0.232007,0.016010,0.335394,0.053516,0.170791,0.048684,0.756944,0.097729,1.000000,0.000000
8,worldbench_diagnostic_probe,goal_ambiguity_shift,48,0.560382,0.016318,0.093039,0.017875,0.461806,0.066139,0.375000,0.138409,0.173611,0.097243,0.241034,0.012752,0.321514,0.051617,0.186972,0.049691,0.815972,0.077956,1.000000,0.000000
8,worldbench_diagnostic_probe,model_misspecification_shift,48,0.558710,0.013912,0.090016,0.015028,0.465278,0.060709,0.375000,0.138409,0.166667,0.098712,0.243048,0.012502,0.317353,0.043705,0.190542,0.041361,0.833333,0.077201,1.000000,0.000000
8,worldbench_diagnostic_probe,nominal_disagreement,48,0.598591,0.020746,0.109042,0.025849,0.562500,0.055555,0.368056,0.136155,0.125000,0.094551,0.200941,0.020025,0.344987,0.069951,0.218039,0.066902,0.621528,0.136079,1.000000,0.000000
8,worldbench_diagnostic_probe,ood_action_shift,48,0.567777,0.014333,0.098028,0.019254,0.458333,0.059562,0.381944,0.135458,0.152778,0.092699,0.229464,0.015085,0.324174,0.052864,0.191489,0.048770,0.756944,0.094280,1.000000,0.000000
8,worldbench_diagnostic_probe,rare_adversarial_shift,48,0.515388,0.011857,0.078239,0.009619,0.385417,0.053412,0.413194,0.133357,0.250000,0.123796,0.280657,0.002644,0.309335,0.027060,0.146802,0.025353,1.000000,0.000000,1.000000,0.000000
8,worldbench_diagnostic_probe,sensor_noise_shift,48,0.576601,0.013093,0.092947,0.015832,0.486111,0.048469,0.368056,0.134406,0.152778,0.096204,0.230561,0.013728,0.315271,0.046110,0.210724,0.041966,0.774306,0.086717,1.000000,0.000000
9,bayesian_active_model_selection,combined_disagreement_stress,48,0.587440,0.017803,0.107971,0.011253,0.413194,0.053264,0.565972,0.106431,0.031250,0.025094,0.180858,0.015686,0.252946,0.031618,0.223303,0.028442,0.625000,0.098472,1.000000,0.000000
9,bayesian_active_model_selection,controller_instability_shift,48,0.574378,0.013680,0.134118,0.015535,0.437500,0.055555,0.385417,0.085435,0.003472,0.006806,0.144941,0.013062,0.323260,0.048112,0.177860,0.042786,0.402778,0.085256,1.000000,0.000000
9,bayesian_active_model_selection,goal_ambiguity_shift,48,0.580947,0.014235,0.130378,0.017349,0.416667,0.060741,0.388889,0.088789,0.006944,0.009522,0.145730,0.014063,0.317180,0.051919,0.192106,0.047613,0.406250,0.089623,1.000000,0.000000
9,bayesian_active_model_selection,model_misspecification_shift,48,0.589873,0.013758,0.123787,0.014535,0.454861,0.062081,0.430556,0.091155,0.003472,0.006806,0.149866,0.014044,0.297087,0.044562,0.212636,0.039872,0.437500,0.091047,1.000000,0.000000
