method,split,task,family,n,task_success,ci95_task_success,unsafe_commit_rate,ci95_unsafe_commit_rate,disagreement_family_accuracy,ci95_disagreement_family_accuracy,useful_disagreement_recall,ci95_useful_disagreement_recall,noise_false_alarm_rate,ci95_noise_false_alarm_rate,protocol_cost,ci95_protocol_cost,planning_regret_to_oracle,ci95_planning_regret_to_oracle,robust_utility,ci95_robust_utility,intervention_rate,ci95_intervention_rate,deployment_coverage,ci95_deployment_coverage
worldbench_diagnostic_probe,combined_disagreement_stress,contact_rich_pick_and_place,sensor_corruption,10,0.545547,0.008536,0.083918,0.003375,0.516667,0.123674,1.000000,0.000000,0.000000,0.000000,0.286450,0.000000,0.313652,0.009203,0.160412,0.015960,1.000000,0.000000,1.000000,0.000000
worldbench_diagnostic_probe,combined_disagreement_stress,deformable_object_handling,aleatoric_sensor_noise,10,0.515227,0.011382,0.038258,0.005474,0.283333,0.109432,0.000000,0.000000,0.900000,0.087111,0.265475,0.015048,0.174191,0.010300,0.245226,0.014182,0.900000,0.087111,1.000000,0.000000
worldbench_diagnostic_probe,combined_disagreement_stress,deformable_object_handling,controller_instability,10,0.490471,0.023337,0.118402,0.004432,0.533333,0.144457,0.083333,0.073045,0.000000,0.000000,0.276172,0.001579,0.463020,0.031469,0.036667,0.032935,1.000000,0.000000,1.000000,0.000000
worldbench_diagnostic_probe,combined_disagreement_stress,deformable_object_handling,epistemic_unknown,10,0.555471,0.007564,0.075505,0.004859,0.483333,0.141556,0.983333,0.032667,0.000000,0.000000,0.276429,0.005529,0.299748,0.010494,0.195860,0.014915,0.983333,0.032667,1.000000,0.000000
worldbench_diagnostic_probe,combined_disagreement_stress,deformable_object_handling,goal_specification_ambiguity,10,0.546931,0.008835,0.077498,0.003194,0.383333,0.161875,1.000000,0.000000,0.000000,0.000000,0.279600,0.000000,0.279828,0.009307,0.180714,0.015862,1.000000,0.000000,1.000000,0.000000
worldbench_diagnostic_probe,combined_disagreement_stress,deformable_object_handling,model_misspecification,10,0.519358,0.007928,0.098405,0.003224,0.450000,0.146495,0.000000,0.000000,0.000000,0.000000,0.278550,0.000000,0.367655,0.008807,0.107882,0.015021,1.000000,0.000000,1.000000,0.000000
worldbench_diagnostic_probe,combined_disagreement_stress,deformable_object_handling,multi_modal_valid_plans,10,0.532921,0.010380,0.018066,0.000821,0.316667,0.102726,0.000000,0.000000,1.000000,0.000000,0.283800,0.000000,0.154654,0.006703,0.294516,0.012187,1.000000,0.000000,1.000000,0.000000
worldbench_diagnostic_probe,combined_disagreement_stress,deformable_object_handling,out_of_distribution_action,10,0.487610,0.016736,0.113255,0.004433,0.416667,0.148105,0.033333,0.043556,0.000000,0.000000,0.274768,0.005499,0.400740,0.019817,0.046111,0.024939,0.983333,0.032667,1.000000,0.000000
worldbench_diagnostic_probe,combined_disagreement_stress,deformable_object_handling,sensor_corruption,10,0.545463,0.007176,0.088335,0.004667,0.433333,0.155524,0.983333,0.032667,0.000000,0.000000,0.275397,0.005495,0.301338,0.010319,0.158349,0.014218,0.983333,0.032667,1.000000,0.000000
worldbench_diagnostic_probe,combined_disagreement_stress,legged_locomotion_disturbance,aleatoric_sensor_noise,10,0.500673,0.013555,0.041440,0.007800,0.350000,0.141556,0.000000,0.000000,0.900000,0.072229,0.258545,0.011921,0.184486,0.018753,0.228524,0.022770,0.900000,0.072229,1.000000,0.000000
worldbench_diagnostic_probe,combined_disagreement_stress,legged_locomotion_disturbance,controller_instability,10,0.519613,0.041934,0.121652,0.011889,0.333333,0.108889,0.183333,0.123674,0.000000,0.000000,0.266379,0.007326,0.446483,0.061383,0.065513,0.060843,0.966667,0.043556,1.000000,0.000000
worldbench_diagnostic_probe,combined_disagreement_stress,legged_locomotion_disturbance,epistemic_unknown,10,0.552952,0.010962,0.074617,0.003892,0.433333,0.072229,1.000000,0.000000,0.000000,0.000000,0.271550,0.000000,0.308874,0.011430,0.198710,0.019526,1.000000,0.000000,1.000000,0.000000
worldbench_diagnostic_probe,combined_disagreement_stress,legged_locomotion_disturbance,goal_specification_ambiguity,10,0.532755,0.007583,0.082482,0.002715,0.400000,0.087111,1.000000,0.000000,0.000000,0.000000,0.271900,0.000000,0.303729,0.007984,0.160966,0.013556,1.000000,0.000000,1.000000,0.000000
worldbench_diagnostic_probe,combined_disagreement_stress,legged_locomotion_disturbance,model_misspecification,10,0.517130,0.006805,0.099215,0.002745,0.350000,0.157419,0.000000,0.000000,0.000000,0.000000,0.270850,0.000000,0.379094,0.007554,0.109262,0.012844,1.000000,0.000000,1.000000,0.000000
worldbench_diagnostic_probe,combined_disagreement_stress,legged_locomotion_disturbance,multi_modal_valid_plans,10,0.521541,0.009220,0.019059,0.000727,0.366667,0.126985,0.000000,0.000000,1.000000,0.000000,0.276100,0.000000,0.153580,0.005941,0.286342,0.010821,1.000000,0.000000,1.000000,0.000000
worldbench_diagnostic_probe,combined_disagreement_stress,legged_locomotion_disturbance,out_of_distribution_action,10,0.494438,0.019010,0.119662,0.018795,0.400000,0.087111,0.066667,0.053344,0.000000,0.000000,0.261553,0.012013,0.413495,0.038326,0.048095,0.048676,0.950000,0.069723,1.000000,0.000000
worldbench_diagnostic_probe,combined_disagreement_stress,legged_locomotion_disturbance,sensor_corruption,10,0.536858,0.008821,0.089692,0.003497,0.350000,0.113683,1.000000,0.000000,0.000000,0.000000,0.270500,0.000000,0.316208,0.009513,0.150186,0.016514,1.000000,0.000000,1.000000,0.000000
worldbench_diagnostic_probe,combined_disagreement_stress,mobile_navigation_under_sensor_noise,aleatoric_sensor_noise,10,0.573866,0.006155,0.033432,0.003906,0.400000,0.111045,0.000000,0.000000,0.900000,0.072229,0.247655,0.011047,0.125350,0.004757,0.326957,0.007181,0.900000,0.072229,1.000000,0.000000
worldbench_diagnostic_probe,combined_disagreement_stress,mobile_navigation_under_sensor_noise,controller_instability,10,0.527650,0.010333,0.114901,0.008645,0.583333,0.100391,0.000000,0.000000,0.000000,0.000000,0.253115,0.006448,0.453067,0.020401,0.097688,0.023682,0.966667,0.043556,1.000000,0.000000
worldbench_diagnostic_probe,combined_disagreement_stress,mobile_navigation_under_sensor_noise,epistemic_unknown,10,0.611539,0.006632,0.065601,0.002404,0.533333,0.136002,1.000000,0.000000,0.000000,0.000000,0.259450,0.000000,0.248073,0.006921,0.285603,0.011921,1.000000,0.000000,1.000000,0.000000
worldbench_diagnostic_probe,combined_disagreement_stress,mobile_navigation_under_sensor_noise,goal_specification_ambiguity,10,0.599542,0.008000,0.070434,0.002920,0.366667,0.167278,1.000000,0.000000,0.000000,0.000000,0.259800,0.000000,0.234033,0.008431,0.262726,0.014424,1.000000,0.000000,1.000000,0.000000
worldbench_diagnostic_probe,combined_disagreement_stress,mobile_navigation_under_sensor_noise,model_misspecification,10,0.580688,0.011813,0.086876,0.004845,0.433333,0.139446,0.000000,0.000000,0.000000,0.000000,0.258750,0.000000,0.311041,0.013135,0.208435,0.022473,1.000000,0.000000,1.000000,0.000000
worldbench_diagnostic_probe,combined_disagreement_stress,mobile_navigation_under_sensor_noise,multi_modal_valid_plans,10,0.582479,0.009764,0.016658,0.000774,0.433333,0.147704,0.000000,0.000000,1.000000,0.000000,0.264000,0.000000,0.119356,0.003077,0.361032,0.011468,1.000000,0.000000,1.000000,0.000000
worldbench_diagnostic_probe,combined_disagreement_stress,mobile_navigation_under_sensor_noise,out_of_distribution_action,10,0.535529,0.015105,0.107516,0.012740,0.566667,0.130667,0.000000,0.000000,0.000000,0.000000,0.254130,0.006494,0.368571,0.031652,0.121102,0.038466,0.966667,0.043556,1.000000,0.000000
worldbench_diagnostic_probe,combined_disagreement_stress,mobile_navigation_under_sensor_noise,sensor_corruption,10,0.598091,0.007143,0.078782,0.002894,0.383333,0.085045,1.000000,0.000000,0.000000,0.000000,0.258400,0.000000,0.251687,0.007715,0.243891,0.013510,1.000000,0.000000,1.000000,0.000000
worldbench_diagnostic_probe,controller_instability_shift,articulated_tool_use_with_occlusion,aleatoric_sensor_noise,10,0.568753,0.018565,0.073637,0.008733,0.400000,0.139446,0.000000,0.000000,0.316667,0.102726,0.162044,0.016883,0.160184,0.019346,0.293321,0.029082,0.316667,0.102726,1.000000,0.000000
worldbench_diagnostic_probe,controller_instability_shift,articulated_tool_use_with_occlusion,controller_instability,10,0.450142,0.023656,0.254550,0.030688,0.533333,0.106689,0.016667,0.032667,0.000000,0.000000,0.152481,0.022187,0.757589,0.072466,-0.216605,0.075361,0.266667,0.139446,1.000000,0.000000
worldbench_diagnostic_probe,controller_instability_shift,articulated_tool_use_with_occlusion,epistemic_unknown,10,0.579274,0.009499,0.072831,0.007079,0.466667,0.106689,0.966667,0.043556,0.000000,0.000000,0.265488,0.007006,0.287676,0.016207,0.233205,0.020585,0.966667,0.043556,1.000000,0.000000
worldbench_diagnostic_probe,controller_instability_shift,articulated_tool_use_with_occlusion,goal_specification_ambiguity,10,0.565240,0.009617,0.078829,0.007048,0.500000,0.119282,0.966667,0.043556,0.000000,0.000000,0.265827,0.007021,0.276928,0.016744,0.205738,0.020814,0.966667,0.043556,1.000000,0.000000
worldbench_diagnostic_probe,controller_instability_shift,articulated_tool_use_with_occlusion,model_misspecification,10,0.548081,0.010185,0.094330,0.007728,0.566667,0.121254,0.000000,0.000000,0.000000,0.000000,0.267481,0.005232,0.353522,0.018944,0.153318,0.023500,0.983333,0.032667,1.000000,0.000000
worldbench_diagnostic_probe,controller_instability_shift,articulated_tool_use_with_occlusion,multi_modal_valid_plans,10,0.573597,0.011591,0.016833,0.001319,0.383333,0.098000,0.000000,0.000000,0.983333,0.032667,0.272505,0.005674,0.138753,0.003582,0.345812,0.013958,0.983333,0.032667,1.000000,0.000000
worldbench_diagnostic_probe,controller_instability_shift,articulated_tool_use_with_occlusion,out_of_distribution_action,10,0.498682,0.020144,0.169258,0.021063,0.516667,0.113683,0.033333,0.043556,0.000000,0.000000,0.207742,0.014608,0.509094,0.055247,-0.019104,0.056357,0.616667,0.098000,1.000000,0.000000
worldbench_diagnostic_probe,controller_instability_shift,articulated_tool_use_with_occlusion,sensor_corruption,10,0.574826,0.010938,0.081269,0.006594,0.450000,0.069723,0.983333,0.032667,0.000000,0.000000,0.267137,0.005220,0.280482,0.015933,0.209039,0.022445,0.983333,0.032667,1.000000,0.000000
worldbench_diagnostic_probe,controller_instability_shift,bimanual_manipulation_failure_detection,aleatoric_sensor_noise,10,0.581080,0.014655,0.070102,0.010852,0.483333,0.123674,0.000000,0.000000,0.333333,0.182206,0.166800,0.031048,0.153722,0.013262,0.310096,0.016383,0.333333,0.182206,1.000000,0.000000
worldbench_diagnostic_probe,controller_instability_shift,bimanual_manipulation_failure_detection,controller_instability,10,0.466008,0.031218,0.235175,0.031596,0.583333,0.087789,0.066667,0.053344,0.000000,0.000000,0.170053,0.026195,0.711848,0.080909,-0.170414,0.081569,0.366667,0.160033,1.000000,0.000000
worldbench_diagnostic_probe,controller_instability_shift,bimanual_manipulation_failure_detection,epistemic_unknown,10,0.577578,0.010452,0.070073,0.004693,0.466667,0.094927,0.983333,0.032667,0.000000,0.000000,0.274118,0.005452,0.297390,0.011388,0.231536,0.018798,0.983333,0.032667,1.000000,0.000000
worldbench_diagnostic_probe,controller_instability_shift,bimanual_manipulation_failure_detection,goal_specification_ambiguity,10,0.566203,0.010241,0.073279,0.003708,0.366667,0.126985,1.000000,0.000000,0.000000,0.000000,0.277250,0.000000,0.280893,0.010789,0.210915,0.018398,1.000000,0.000000,1.000000,0.000000
worldbench_diagnostic_probe,controller_instability_shift,bimanual_manipulation_failure_detection,model_misspecification,10,0.542677,0.007168,0.094282,0.005891,0.466667,0.117277,0.000000,0.000000,0.000000,0.000000,0.273430,0.005429,0.368209,0.013118,0.143857,0.016348,0.983333,0.032667,1.000000,0.000000
worldbench_diagnostic_probe,controller_instability_shift,bimanual_manipulation_failure_detection,multi_modal_valid_plans,10,0.574922,0.014683,0.016144,0.001436,0.350000,0.141556,0.000000,0.000000,0.983333,0.032667,0.278592,0.005601,0.146582,0.008882,0.344391,0.017648,0.983333,0.032667,1.000000,0.000000
worldbench_diagnostic_probe,controller_instability_shift,bimanual_manipulation_failure_detection,out_of_distribution_action,10,0.510293,0.013453,0.147343,0.022104,0.433333,0.183503,0.033333,0.065333,0.000000,0.000000,0.227876,0.021156,0.473449,0.048121,0.026626,0.044897,0.716667,0.129298,1.000000,0.000000
worldbench_diagnostic_probe,controller_instability_shift,bimanual_manipulation_failure_detection,sensor_corruption,10,0.565959,0.008669,0.083102,0.005681,0.500000,0.119282,0.983333,0.032667,0.000000,0.000000,0.273086,0.005418,0.301311,0.013425,0.191975,0.017893,0.983333,0.032667,1.000000,0.000000
worldbench_diagnostic_probe,controller_instability_shift,contact_rich_pick_and_place,aleatoric_sensor_noise,10,0.567089,0.010861,0.079026,0.010250,0.383333,0.109432,0.000000,0.000000,0.250000,0.131120,0.153975,0.023064,0.174550,0.015239,0.285450,0.018664,0.250000,0.131120,1.000000,0.000000
worldbench_diagnostic_probe,controller_instability_shift,contact_rich_pick_and_place,controller_instability,10,0.468553,0.020792,0.237013,0.027420,0.666667,0.137735,0.000000,0.000000,0.000000,0.000000,0.155600,0.020734,0.718630,0.060683,-0.161795,0.066886,0.266667,0.121254,1.000000,0.000000
worldbench_diagnostic_probe,controller_instability_shift,contact_rich_pick_and_place,epistemic_unknown,10,0.584195,0.006328,0.065258,0.002289,0.533333,0.081485,1.000000,0.000000,0.000000,0.000000,0.282400,0.000000,0.290836,0.006604,0.242948,0.011365,1.000000,0.000000,1.000000,0.000000
worldbench_diagnostic_probe,controller_instability_shift,contact_rich_pick_and_place,goal_specification_ambiguity,10,0.571722,0.009880,0.073745,0.005488,0.433333,0.099798,0.966667,0.043556,0.000000,0.000000,0.276992,0.007524,0.282338,0.011892,0.215587,0.018010,0.966667,0.043556,1.000000,0.000000
worldbench_diagnostic_probe,controller_instability_shift,contact_rich_pick_and_place,model_misspecification,10,0.545375,0.012000,0.090733,0.004165,0.533333,0.136002,0.000000,0.000000,0.000000,0.000000,0.281404,0.000580,0.363708,0.014811,0.148779,0.021210,1.000000,0.000000,1.000000,0.000000
worldbench_diagnostic_probe,controller_instability_shift,contact_rich_pick_and_place,multi_modal_valid_plans,10,0.567838,0.007575,0.016673,0.001970,0.433333,0.121254,0.000000,0.000000,0.983333,0.032667,0.284001,0.005780,0.161667,0.005840,0.332357,0.008889,0.983333,0.032667,1.000000,0.000000
worldbench_diagnostic_probe,controller_instability_shift,contact_rich_pick_and_place,out_of_distribution_action,10,0.491878,0.019501,0.183757,0.023939,0.400000,0.155524,0.016667,0.032667,0.000000,0.000000,0.195141,0.026039,0.553792,0.045758,-0.048985,0.051914,0.500000,0.146090,1.000000,0.000000
worldbench_diagnostic_probe,controller_instability_shift,contact_rich_pick_and_place,sensor_corruption,10,0.580031,0.005412,0.074561,0.002186,0.466667,0.126985,1.000000,0.000000,0.000000,0.000000,0.281350,0.000000,0.284371,0.005845,0.219053,0.010223,1.000000,0.000000,1.000000,0.000000
worldbench_diagnostic_probe,controller_instability_shift,deformable_object_handling,aleatoric_sensor_noise,10,0.580479,0.012348,0.066714,0.005071,0.450000,0.129298,0.000000,0.000000,0.350000,0.058638,0.168678,0.009831,0.134908,0.014035,0.315633,0.019327,0.350000,0.058638,1.000000,0.000000
worldbench_diagnostic_probe,controller_instability_shift,deformable_object_handling,controller_instability,10,0.462064,0.018151,0.223413,0.024352,0.500000,0.108889,0.016667,0.032667,0.000000,0.000000,0.177748,0.021287,0.689131,0.052341,-0.153868,0.056681,0.416667,0.131120,1.000000,0.000000
worldbench_diagnostic_probe,controller_instability_shift,deformable_object_handling,epistemic_unknown,10,0.586751,0.007753,0.068124,0.005596,0.533333,0.106689,0.983333,0.032667,0.000000,0.000000,0.271414,0.005362,0.275044,0.012668,0.246888,0.016521,0.983333,0.032667,1.000000,0.000000
worldbench_diagnostic_probe,controller_instability_shift,deformable_object_handling,goal_specification_ambiguity,10,0.574254,0.006340,0.074581,0.005396,0.333333,0.137735,0.966667,0.043556,0.000000,0.000000,0.269017,0.007165,0.262462,0.009623,0.221864,0.013374,0.966667,0.043556,1.000000,0.000000
worldbench_diagnostic_probe,controller_instability_shift,deformable_object_handling,model_misspecification,10,0.550109,0.013815,0.092657,0.009603,0.466667,0.136002,0.000000,0.000000,0.000000,0.000000,0.270726,0.005339,0.347343,0.023084,0.156755,0.031336,0.983333,0.032667,1.000000,0.000000
worldbench_diagnostic_probe,controller_instability_shift,deformable_object_handling,multi_modal_valid_plans,10,0.557398,0.011413,0.016940,0.000918,0.283333,0.109432,0.000000,0.000000,1.000000,0.000000,0.278700,0.000000,0.147087,0.005404,0.325040,0.013432,1.000000,0.000000,1.000000,0.000000
worldbench_diagnostic_probe,controller_instability_shift,deformable_object_handling,out_of_distribution_action,10,0.502609,0.020803,0.149298,0.020030,0.566667,0.121254,0.033333,0.043556,0.000000,0.000000,0.228860,0.015884,0.467165,0.048961,0.013953,0.052320,0.733333,0.099798,1.000000,0.000000
worldbench_diagnostic_probe,controller_instability_shift,deformable_object_handling,sensor_corruption,10,0.578535,0.010248,0.077652,0.004198,0.516667,0.123674,1.000000,0.000000,0.000000,0.000000,0.273100,0.000000,0.270214,0.011078,0.216530,0.019483,1.000000,0.000000,1.000000,0.000000
worldbench_diagnostic_probe,controller_instability_shift,legged_locomotion_disturbance,aleatoric_sensor_noise,10,0.558866,0.014846,0.073530,0.008170,0.483333,0.102726,0.000000,0.000000,0.366667,0.136002,0.168648,0.021754,0.162173,0.013758,0.279045,0.018617,0.366667,0.136002,1.000000,0.000000
worldbench_diagnostic_probe,controller_instability_shift,legged_locomotion_disturbance,controller_instability,10,0.434809,0.031014,0.264656,0.033021,0.566667,0.111045,0.033333,0.043556,0.000000,0.000000,0.151660,0.021609,0.790170,0.081691,-0.253595,0.085568,0.266667,0.139446,1.000000,0.000000
worldbench_diagnostic_probe,controller_instability_shift,legged_locomotion_disturbance,epistemic_unknown,10,0.567822,0.010752,0.076788,0.007892,0.566667,0.087111,0.966667,0.043556,0.000000,0.000000,0.261235,0.006814,0.307500,0.018486,0.216024,0.023478,0.966667,0.043556,1.000000,0.000000
worldbench_diagnostic_probe,controller_instability_shift,legged_locomotion_disturbance,goal_specification_ambiguity,10,0.568236,0.009364,0.073723,0.003423,0.550000,0.119778,1.000000,0.000000,0.000000,0.000000,0.266800,0.000000,0.274010,0.009870,0.219286,0.016895,1.000000,0.000000,1.000000,0.000000
worldbench_diagnostic_probe,controller_instability_shift,legged_locomotion_disturbance,model_misspecification,10,0.543221,0.009940,0.093271,0.004090,0.450000,0.119778,0.000000,0.000000,0.000000,0.000000,0.265750,0.000000,0.358436,0.011056,0.152000,0.018938,1.000000,0.000000,1.000000,0.000000
